Section,Division,Group,Description,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024
S,94,942,Activities of trade unions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S,94,949,Activities of other membership organisations,15.0,15.0,8.0,8.0,13.0,15.0,15.0,6.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0
S,95,,Repair of computers and personal and household goods,36.0,28.0,21.0,29.0,20.0,28.0,16.0,38.0,43.0,47.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,5.0,2.0,1.0,4.0,4.0,4.0,1.0,6.0,6.0,0.0,2.0,6.0,6.0,1.0,3.0,4.0,6.0,2.0,1.0,3.0,4.0,2.0,6.0,7.0,2.0,6.0,5.0,3.0,2.0,0.0,1.0,4.0
S,95,951,Repair of computers and communication equipment,24.0,13.0,11.0,13.0,8.0,9.0,5.0,20.0,23.0,13.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,6.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
S,95,952,Repair of personal and household goods,12.0,15.0,10.0,16.0,12.0,19.0,11.0,18.0,20.0,34.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,5.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,3.0,1.0,3.0,6.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,3.0
S,96,,Other personal service activities,540.0,536.0,509.0,508.0,642.0,711.0,566.0,682.0,1204.0,1284.0,25.0,33.0,43.0,54.0,58.0,63.0,54.0,58.0,52.0,82.0,75.0,85.0,82.0,70.0,106.0,114.0,94.0,99.0,108.0,110.0,84.0,101.0,136.0,100.0,100.0,102.0,137.0,86.0,126.0,120.0,78.0,107.0,95.0,124.0,121.0,88.0,75.0,107.0,73.0,94.0
S,96,960,Other personal service activities,540.0,536.0,509.0,508.0,642.0,711.0,566.0,682.0,1204.0,1284.0,25.0,33.0,43.0,54.0,58.0,63.0,54.0,58.0,52.0,82.0,75.0,85.0,82.0,70.0,106.0,114.0,94.0,99.0,108.0,110.0,84.0,101.0,136.0,100.0,100.0,102.0,137.0,86.0,126.0,120.0,78.0,107.0,95.0,124.0,121.0,88.0,75.0,107.0,73.0,94.0
T,,,ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS; UNDIFFERENTIATED GOODS-AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE,3.0,4.0,4.0,5.0,11.0,3.0,1.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
T,97,,Activities of households as employers of domestic personnel,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
T,97,970,Activities of households as employers of domestic personnel,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
T,98,,Undifferentiated goods- and services-producing activities of private households for own use,2.0,3.0,3.0,4.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T,98,981,Undifferentiated goods-producing activities of private households for own use,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T,98,982,Undifferentiated service-producing activities of private households for own use,2.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U,,,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U,99,,Activities of extraterritorial organisations and bodies,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U,99,990,Activities of extraterritorial organisations and bodies,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
V,,,ALL OTHERS,1110.0,979.0,995.0,574.0,413.0,336.0,219.0,183.0,248.0,353.0,17.0,14.0,22.0,13.0,11.0,10.0,13.0,16.0,9.0,21.0,20.0,17.0,19.0,17.0,20.0,32.0,14.0,30.0,12.0,19.0,17.0,31.0,21.0,16.0,14.0,18.0,41.0,15.0,20.0,35.0,24.0,33.0,23.0,37.0,54.0,39.0,25.0,34.0,24.0,39.0
V,NT,,Non-trading and dormant companies,175.0,193.0,229.0,149.0,195.0,179.0,109.0,87.0,111.0,153.0,4.0,8.0,14.0,10.0,4.0,5.0,9.0,8.0,4.0,10.0,4.0,7.0,10.0,12.0,5.0,14.0,8.0,12.0,8.0,7.0,3.0,17.0,9.0,6.0,9.0,11.0,17.0,4.0,10.0,15.0,6.0,8.0,4.0,17.0,28.0,24.0,7.0,12.0,9.0,8.0
V,UNK,,Unknown SIC code,935.0,786.0,766.0,425.0,218.0,157.0,110.0,96.0,137.0,200.0,13.0,6.0,8.0,3.0,7.0,5.0,4.0,8.0,5.0,11.0,16.0,10.0,9.0,5.0,15.0,18.0,6.0,18.0,4.0,12.0,14.0,14.0,12.0,10.0,5.0,7.0,24.0,11.0,10.0,20.0,18.0,25.0,19.0,20.0,26.0,15.0,18.0,22.0,15.0,31.0
Back to top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
